Sale_ID,Date_ID,Product_ID,Doctor_ID,Distributor_ID,Territory_ID,Units_Sold,Unit_Price,Discount,Revenue,Cost,Profit
S000287,20251008,P016,D0096,DT0037,T021,279,132.62,1649.06,35351.92,16896.24,18455.68
S000288,20250523,P050,D0234,DT0016,T005,619,38.4,1317.85,22451.75,13537.53,8914.22
S000289,20231012,P023,D0103,DT0066,T016,84,160.81,803.38,12704.66,6982.92,5721.74
S000290,20230501,P022,D0299,DT0032,T020,587,159.53,6431.73,87212.38,42404.88,44807.5
S000291,20250131,P035,D0155,DT0078,T015,252,174.54,924.72,43059.36,27689.76,15369.6
S000292,20240217,P026,D0143,DT0002,T008,425,99.49,276.28,42006.97,30107.0,11899.97
S000293,20241025,P050,D0249,DT0085,T013,87,38.74,235.73,3134.65,1902.69,1231.96
S000294,20250128,P023,D0115,DT0007,T002,216,159.25,1339.15,33058.85,17956.08,15102.77
S000295,20230331,P027,D0145,DT0017,T005,92,292.74,1767.42,25164.66,13512.04,11652.62
S000296,20230209,P001,D0269,DT0018,T012,40,619.05,690.11,24071.89,13972.4,10099.49
S000297,20251108,P043,D0209,DT0021,T030,108,833.26,2547.62,87444.46,47655.0,39789.46
S000298,20230409,P002,D0003,DT0058,T002,62,297.82,74.21,18390.63,11469.38,6921.25
S000299,20241125,P006,D0047,DT0055,T027,423,51.85,1534.33,20398.22,10037.79,10360.43
S000300,20230711,P044,D0209,DT0048,T018,254,40.11,653.87,9534.07,5638.8,3895.27
S000301,20241127,P044,D0261,DT0022,T021,221,38.54,26.68,8490.66,4906.2,3584.46
S000302,20251224,P032,D0164,DT0047,T011,215,37.31,535.81,7485.84,5321.25,2164.59
S000303,20240220,P050,D0232,DT0021,T009,123,38.05,20.91,4659.24,2690.01,1969.23
S000304,20240902,P034,D0159,DT0086,T009,452,138.53,1343.14,61272.42,31273.88,29998.54
S000305,20250528,P040,D0196,DT0081,T020,115,991.01,2239.05,111727.1,63460.45,48266.65
S000306,20240423,P003,D0009,DT0054,T018,539,139.42,2409.53,72737.85,36948.45,35789.4
S000307,20240814,P046,D0236,DT0090,T010,155,157.37,1182.34,23210.01,11888.5,11321.51
S000308,20231103,P019,D0084,DT0098,T026,131,206.82,592.95,26500.47,11433.68,15066.79
S000309,20250313,P013,D0071,DT0036,T030,481,49.3,968.42,22744.88,13020.67,9724.21
S000310,20240302,P020,D0096,DT0081,T021,519,101.78,1249.88,51573.94,26079.75,25494.19
S000311,20250622,P004,D0261,DT0043,T021,88,73.27,96.53,6351.23,4139.52,2211.71
S000312,20240531,P001,D0269,DT0040,T002,78,579.89,2132.23,43099.19,27246.18,15853.01
S000313,20240102,P002,D0007,DT0070,T021,17,297.71,229.81,4831.26,3144.83,1686.43
S000314,20241011,P016,D0078,DT0007,T016,598,133.45,4368.42,75434.68,36214.88,39219.8
S000315,20240226,P041,D0253,DT0006,T030,304,155.84,3488.44,43886.92,24824.64,19062.28
S000316,20250315,P013,D0068,DT0092,T030,335,47.78,642.26,15364.04,9068.45,6295.59
S000317,20240805,P009,D0034,DT0019,T025,52,34.75,30.91,1776.09,1215.24,560.85
S000318,20250221,P021,D0111,DT0090,T015,263,81.0,216.82,21086.18,16321.78,4764.4
S000319,20231116,P009,D0031,DT0068,T008,420,34.92,1014.72,13651.68,9815.4,3836.28
S000320,20230512,P016,D0089,DT0060,T006,227,126.36,915.17,27768.55,13747.12,14021.43
S000321,20250731,P016,D0076,DT0011,T028,483,128.84,3450.29,58779.43,29250.48,29528.95
S000322,20230828,P041,D0216,DT0068,T017,175,151.1,1647.43,24795.07,14290.5,10504.57
S000323,20240714,P028,D0137,DT0084,T025,37,276.87,682.7,9561.49,5783.84,3777.65
S000324,20240524,P035,D0157,DT0062,T003,221,173.78,2561.8,35843.58,24283.48,11560.1
S000325,20240717,P023,D0113,DT0087,T019,396,162.33,2517.66,61765.02,32919.48,28845.54
S000326,20241228,P047,D0231,DT0068,T029,169,123.83,155.46,20771.81,10883.6,9888.21
S000327,20240902,P044,D0218,DT0022,T012,113,37.89,130.79,4150.78,2508.6,1642.18
S000328,20250705,P041,D0219,DT0073,T020,61,158.27,403.83,9250.64,4981.26,4269.38
S000329,20230403,P026,D0279,DT0097,T004,692,104.38,3173.96,69057.0,49021.28,20035.72
S000330,20230428,P007,D0041,DT0034,T009,39,877.47,621.93,33599.4,14816.88,18782.52
S000331,20231218,P006,D0048,DT0019,T009,231,53.73,466.61,11945.02,5481.63,6463.39
S000332,20250412,P013,D0072,DT0027,T028,415,49.65,1089.96,19514.79,11234.05,8280.74
S000333,20250224,P026,D0256,DT0062,T030,171,100.6,865.14,16337.46,12113.64,4223.82
S000334,20230818,P015,D0289,DT0025,T012,166,107.81,1005.81,16890.65,12620.98,4269.67
S000335,20250912,P050,D0245,DT0066,T007,283,40.05,45.06,11289.09,6189.21,5099.88
S000336,20250301,P041,D0265,DT0096,T018,256,146.43,634.55,36851.53,20904.96,15946.57
S000337,20251214,P043,D0217,DT0080,T019,74,791.31,213.8,58343.14,32652.5,25690.64
S000338,20240910,P038,D0200,DT0060,T001,349,60.35,1078.23,19983.92,14026.31,5957.61
S000339,20250125,P050,D0226,DT0021,T001,646,39.54,1190.81,24352.03,14128.02,10224.01
S000340,20230923,P004,D0004,DT0009,T012,688,76.82,3005.62,49846.54,32363.52,17483.02
S000341,20240424,P014,D0268,DT0019,T018,69,132.89,604.22,8565.19,4458.78,4106.41
S000342,20250423,P016,D0270,DT0074,T016,65,125.95,132.57,8054.18,3936.4,4117.78
S000343,20231006,P033,D0173,DT0015,T025,613,160.74,5739.28,92794.34,54967.71,37826.63
S000344,20240525,P002,D0019,DT0023,T024,102,295.46,69.84,30067.08,18868.98,11198.1
S000345,20230429,P010,D0285,DT0071,T021,629,162.0,696.61,101201.39,46564.87,54636.52
S000346,20231224,P021,D0122,DT0011,T004,476,85.92,1393.08,39504.84,29540.56,9964.28
S000347,20250724,P022,D0119,DT0025,T021,52,155.75,120.34,7978.66,3756.48,4222.18
S000348,20240616,P040,D0188,DT0079,T013,127,998.11,531.88,126228.09,70082.41,56145.68
S000349,20240530,P023,D0102,DT0019,T024,404,152.05,3359.14,58069.06,33584.52,24484.54
S000350,20240112,P049,D0229,DT0071,T021,87,52.33,157.4,4395.31,3430.41,964.9
S000351,20241208,P021,D0113,DT0025,T012,49,83.48,186.13,3904.39,3040.94,863.45
S000352,20241129,P024,D0253,DT0057,T004,115,197.4,404.93,22296.07,9742.8,12553.27
S000353,20240301,P050,D0239,DT0069,T015,606,39.45,1860.34,22046.36,13253.22,8793.14
S000354,20230901,P009,D0036,DT0044,T010,195,37.05,483.86,6740.89,4557.15,2183.74
S000355,20230116,P045,D0202,DT0052,T001,160,64.19,453.49,9816.91,5896.0,3920.91
S000356,20250314,P006,D0034,DT0072,T025,735,55.89,2281.5,38797.65,17441.55,21356.1
S000357,20230430,P001,D0018,DT0032,T003,30,617.59,625.39,17902.31,10479.3,7423.01
S000358,20230421,P006,D0046,DT0070,T012,642,55.25,277.11,35193.39,15234.66,19958.73
S000359,20250215,P004,D0022,DT0045,T012,542,73.19,1738.04,37930.94,25495.68,12435.26
S000360,20230103,P024,D0125,DT0064,T001,131,206.09,1216.52,25781.27,11098.32,14682.95
S000361,20231023,P006,D0261,DT0066,T021,83,54.21,351.99,4147.44,1969.59,2177.85
S000362,20250717,P019,D0077,DT0042,T020,322,196.61,4027.15,59281.27,28104.16,31177.11
S000363,20230416,P035,D0163,DT0064,T001,475,174.38,2895.53,79934.97,52193.0,27741.97
S000364,20241020,P041,D0210,DT0007,T017,207,149.69,682.89,30302.94,16903.62,13399.32
S000365,20231110,P014,D0294,DT0089,T024,98,129.11,974.76,11678.02,6332.76,5345.26
S000366,20250324,P010,D0049,DT0039,T029,248,168.11,2868.26,38823.02,18359.44,20463.58
S000367,20240612,P047,D0250,DT0039,T002,197,125.37,1969.96,22727.93,12686.8,10041.13
S000368,20230921,P020,D0091,DT0038,T030,129,97.83,139.39,12480.68,6482.25,5998.43
S000369,20230106,P050,D0250,DT0088,T002,121,39.54,350.57,4433.77,2646.27,1787.5
S000370,20251026,P006,D0038,DT0084,T027,760,54.5,1680.88,39739.12,18034.8,21704.32
S000371,20230204,P023,D0256,DT0030,T030,395,152.54,2050.73,58202.57,32836.35,25366.22
S000372,20251228,P006,D0300,DT0047,T021,306,55.85,1197.79,15892.31,7261.38,8630.93
S000373,20250620,P021,D0106,DT0098,T029,485,82.45,1861.66,38126.59,30099.1,8027.49
S000374,20250801,P047,D0238,DT0048,T029,174,118.72,619.53,20037.75,11205.6,8832.15
S000375,20240724,P023,D0121,DT0098,T005,112,155.25,235.06,17152.94,9310.56,7842.38
S000376,20250211,P039,D0199,DT0032,T023,101,426.87,282.4,42831.47,21419.07,21412.4
S000377,20250302,P034,D0154,DT0099,T021,179,142.32,367.36,25107.92,12385.01,12722.91
S000378,20250426,P019,D0299,DT0083,T020,331,207.99,101.58,68743.11,28889.68,39853.43
S000379,20240506,P027,D0141,DT0080,T013,86,293.24,1740.12,23478.52,12630.82,10847.7
S000380,20230619,P009,D0254,DT0046,T012,301,34.99,146.99,10385.0,7034.37,3350.63
S000381,20240829,P020,D0077,DT0017,T018,540,103.25,16.24,55738.76,27135.0,28603.76
S000382,20250118,P044,D0210,DT0056,T028,463,38.52,966.35,16868.41,10278.6,6589.81
S000383,20230420,P031,D0159,DT0080,T009,287,135.72,1815.65,37135.99,19891.97,17244.02
S000384,20250324,P036,D0195,DT0030,T027,15,237.93,232.37,3336.58,2155.65,1180.93
S000385,20251213,P016,D0079,DT0016,T025,479,129.32,1649.22,60295.06,29008.24,31286.82
S000386,20250223,P005,D0280,DT0050,T022,183,80.51,689.66,14043.67,9437.31,4606.36
S000387,20240621,P008,D0042,DT0013,T030,29,765.04,14.66,22171.5,11886.52,10284.98
S000388,20251123,P018,D0096,DT0091,T021,226,36.57,224.46,8040.36,4316.6,3723.76
S000389,20250910,P020,D0081,DT0087,T030,271,97.93,375.14,26163.89,13617.75,12546.14
S000390,20250811,P038,D0200,DT0014,T007,309,62.35,972.86,18293.29,12418.71,5874.58
S000391,20250619,P047,D0288,DT0001,T016,77,118.32,276.72,8833.92,4958.8,3875.12
S000392,20230114,P036,D0193,DT0049,T019,79,240.92,151.15,18881.53,11353.09,7528.44
S000393,20230619,P043,D0201,DT0086,T009,51,852.27,3303.37,40162.4,22503.75,17658.65
S000394,20241217,P020,D0085,DT0062,T024,673,104.91,2945.44,67658.99,33818.25,33840.74
S000395,20240801,P036,D0186,DT0090,T010,65,243.43,392.12,15430.83,9341.15,6089.68
S000396,20230218,P034,D0166,DT0073,T009,631,139.18,4832.6,82989.98,43658.89,39331.09
S000397,20230904,P017,D0098,DT0093,T026,399,130.7,3769.78,48379.52,21446.25,26933.27
S000398,20240706,P020,D0300,DT0098,T018,663,99.64,389.13,65672.19,33315.75,32356.44
S000399,20250813,P013,D0061,DT0016,T017,163,46.99,546.47,7112.9,4412.41,2700.49
S000400,20250112,P016,D0096,DT0052,T021,296,132.9,2704.95,36633.45,17925.76,18707.69
S000401,20241027,P050,D0228,DT0060,T024,600,38.94,1841.89,21522.11,13122.0,8400.11
S000402,20230426,P044,D0218,DT0028,T014,262,40.66,292.21,10360.71,5816.4,4544.31
S000403,20240403,P003,D0008,DT0067,T026,601,140.0,4606.44,79533.56,41198.55,38335.01
S000404,20250410,P050,D0246,DT0036,T009,354,39.98,125.55,14027.37,7741.98,6285.39
S000405,20250519,P021,D0293,DT0039,T002,182,83.17,425.37,14711.57,11294.92,3416.65
S000406,20240505,P016,D0087,DT0030,T006,133,126.81,351.71,16514.02,8054.48,8459.54
S000407,20230713,P041,D0202,DT0016,T006,227,146.78,1489.15,31829.91,18536.82,13293.09
S000408,20240702,P004,D0001,DT0065,T006,685,72.97,3237.31,46747.14,32222.4,14524.74
S000409,20250402,P016,D0083,DT0081,T024,598,134.1,1688.52,78503.28,36214.88,42288.4
S000410,20240729,P038,D0262,DT0023,T030,151,60.26,85.56,9013.7,6068.69,2945.01
S000411,20240503,P004,D0291,DT0010,T021,312,74.23,491.59,22668.17,14676.48,7991.69
S000412,20230726,P044,D0210,DT0024,T028,585,40.43,1525.4,22126.15,12987.0,9139.15
S000413,20230410,P007,D0036,DT0100,T001,29,850.43,803.27,23859.2,11017.68,12841.52
S000414,20231027,P004,D0009,DT0016,T025,304,75.1,1327.04,21503.36,14300.16,7203.2
S000415,20230216,P034,D0153,DT0038,T020,402,146.21,2880.99,55895.43,27814.38,28081.05
S000416,20251201,P041,D0213,DT0041,T004,234,148.72,1070.13,33730.35,19108.44,14621.91
S000417,20240217,P011,D0054,DT0057,T004,227,111.75,870.77,24496.48,14162.53,10333.95
S000418,20240812,P024,D0101,DT0067,T017,81,210.06,168.65,16846.21,6862.32,9983.89
S000419,20230418,P009,D0277,DT0068,T008,212,35.29,249.11,7232.37,4954.44,2277.93
S000420,20231019,P023,D0122,DT0035,T017,315,159.97,3251.02,47139.53,26185.95,20953.58
S000421,20240512,P003,D0004,DT0053,T001,607,140.49,4941.35,80336.08,41609.85,38726.23
S000422,20230206,P026,D0258,DT0099,T016,488,99.86,1444.56,47287.12,34569.92,12717.2
S000423,20231226,P026,D0142,DT0096,T008,638,101.34,512.97,64141.95,45195.92,18946.03
S000424,20240207,P020,D0087,DT0081,T006,219,97.77,160.04,21251.59,11004.75,10246.84
S000425,20241206,P014,D0057,DT0099,T016,213,125.15,803.89,25853.06,13764.06,12089.0
S000426,20240828,P004,D0008,DT0098,T026,400,73.95,1754.13,27825.87,18816.0,9009.87
S000427,20240201,P020,D0088,DT0031,T021,254,99.18,1410.98,23780.74,12763.5,11017.24
S000428,20241203,P011,D0062,DT0092,T024,587,109.82,698.97,63765.37,36622.93,27142.44
S000429,20250418,P032,D0162,DT0085,T028,329,38.79,589.57,12172.34,8142.75,4029.59
S000430,20231226,P019,D0092,DT0031,T011,98,212.48,1651.78,19171.26,8553.44,10617.82
S000431,20240722,P029,D0138,DT0075,T011,53,48.46,146.33,2422.05,1871.96,550.09
S000432,20231126,P004,D0019,DT0051,T024,702,77.42,3384.25,50964.59,33022.08,17942.51
S000433,20240127,P050,D0243,DT0070,T007,277,38.34,469.86,10150.32,6057.99,4092.33
S000434,20240616,P017,D0095,DT0025,T012,511,129.56,3195.02,63010.14,27466.25,35543.89
S000435,20250609,P050,D0228,DT0038,T023,112,38.35,275.13,4020.07,2449.44,1570.63
S000436,20250517,P004,D0016,DT0084,T006,77,76.4,445.96,5436.84,3622.08,1814.76
S000437,20240723,P038,D0290,DT0080,T012,203,63.13,737.61,12077.78,8158.57,3919.21
S000438,20240719,P004,D0024,DT0012,T017,656,73.1,399.76,47553.84,30858.24,16695.6
S000439,20230728,P016,D0083,DT0041,T004,300,132.2,1365.78,38294.22,18168.0,20126.22
S000440,20250520,P040,D0276,DT0028,T027,81,970.54,1532.93,77080.81,44698.23,32382.58
S000441,20241011,P010,D0037,DT0013,T020,390,162.01,2736.1,60447.8,28871.7,31576.1
S000442,20250308,P011,D0068,DT0013,T030,169,113.3,1040.58,18107.12,10543.91,7563.21
S000443,20230327,P002,D0002,DT0014,T012,25,301.83,32.38,7513.37,4624.75,2888.62
S000444,20230714,P044,D0220,DT0023,T024,598,40.57,591.4,23669.46,13275.6,10393.86
S000445,20250122,P022,D0300,DT0045,T021,695,158.24,6319.28,103657.52,50206.8,53450.72
S000446,20250702,P042,D0216,DT0067,T017,34,190.55,398.45,6080.25,3264.0,2816.25
S000447,20230320,P026,D0137,DT0064,T025,194,105.91,786.71,19759.83,13742.96,6016.87
S000448,20240927,P022,D0123,DT0016,T027,566,150.63,4816.44,80440.14,40887.84,39552.3
S000449,20230521,P003,D0015,DT0024,T022,208,141.61,2099.19,27355.69,14258.4,13097.29
S000450,20240925,P011,D0064,DT0025,T007,129,113.72,403.84,14266.04,8048.31,6217.73
S000451,20231231,P043,D0223,DT0042,T026,25,847.26,1571.46,19610.04,11031.25,8578.79
S000452,20231025,P006,D0030,DT0039,T014,313,56.01,1310.03,16221.1,7427.49,8793.61
S000453,20250216,P045,D0212,DT0091,T007,193,63.35,882.98,11343.57,7112.05,4231.52
S000454,20230405,P050,D0241,DT0053,T022,256,39.13,656.73,9360.55,5598.72,3761.83
S000455,20230123,P050,D0236,DT0090,T010,600,38.43,1372.69,21685.31,13122.0,8563.31
S000456,20230422,P014,D0067,DT0054,T014,73,129.52,318.91,9136.05,4717.26,4418.79
S000457,20250310,P024,D0107,DT0021,T020,93,195.22,1298.06,16857.4,7878.96,8978.44
S000458,20230516,P013,D0063,DT0098,T008,458,48.69,239.27,22060.75,12398.06,9662.69
S000459,20250717,P016,D0083,DT0041,T004,487,130.31,267.46,63193.51,29492.72,33700.79
S000460,20241105,P001,D0006,DT0013,T020,32,605.74,96.13,19287.55,11177.92,8109.63
S000461,20250515,P047,D0242,DT0073,T020,191,123.42,913.19,22660.03,12300.4,10359.63
S000462,20251030,P030,D0140,DT0073,T030,506,73.42,2725.66,34424.86,21418.98,13005.88
S000463,20250121,P026,D0135,DT0039,T017,488,106.32,3099.6,48784.56,34569.92,14214.64
S000464,20230517,P006,D0259,DT0051,T009,290,52.43,660.11,14544.59,6881.7,7662.89
S000465,20251103,P015,D0282,DT0008,T014,127,108.11,427.47,13302.5,9655.81,3646.69
S000466,20250822,P026,D0138,DT0046,T011,625,104.86,3502.35,62035.15,44275.0,17760.15
S000467,20250818,P006,D0044,DT0079,T013,456,54.07,1522.74,23133.18,10820.88,12312.3
S000468,20241222,P034,D0159,DT0089,T009,619,147.33,5301.86,85895.41,42828.61,43066.8
S000469,20230616,P014,D0051,DT0054,T008,169,129.05,1700.04,20109.41,10920.78,9188.63
S000470,20241019,P039,D0190,DT0085,T013,110,417.46,2068.99,43851.61,23327.7,20523.91
S000471,20240123,P044,D0210,DT0001,T011,365,39.48,485.33,13924.87,8103.0,5821.87
S000472,20230510,P011,D0075,DT0033,T022,498,113.74,1524.51,55118.01,31070.22,24047.79
S000473,20250130,P010,D0279,DT0021,T025,665,168.31,5979.34,105946.81,49229.95,56716.86
S000474,20250630,P014,D0052,DT0020,T007,438,133.14,2317.37,55997.95,28303.56,27694.39
S000475,20241211,P044,D0215,DT0017,T017,752,38.41,2277.24,26607.08,16694.4,9912.68
S000476,20250901,P023,D0125,DT0002,T005,188,157.52,2002.96,27610.8,15628.44,11982.36
S000477,20250416,P044,D0220,DT0065,T024,281,39.98,609.11,10625.27,6238.2,4387.07
S000478,20230527,P020,D0096,DT0020,T021,248,104.15,686.66,25142.54,12462.0,12680.54
S000479,20241003,P027,D0139,DT0048,T018,79,295.68,1741.19,21617.53,11602.73,10014.8
S000480,20251126,P027,D0137,DT0033,T019,24,298.01,330.35,6821.89,3524.88,3297.01
S000481,20250716,P033,D0168,DT0014,T012,398,164.89,3676.81,61949.41,35688.66,26260.75
S000482,20230106,P022,D0101,DT0002,T017,263,152.42,1529.52,38556.94,18999.12,19557.82
S000483,20240821,P039,D0186,DT0044,T010,128,399.77,221.21,50949.35,27144.96,23804.39
S000484,20250207,P028,D0129,DT0019,T009,17,262.81,176.27,4291.5,2657.44,1634.06
S000485,20240215,P037,D0182,DT0025,T021,122,36.58,344.57,4118.19,2265.54,1852.65
S000486,20250603,P016,D0082,DT0081,T020,346,131.52,800.6,44705.32,20953.76,23751.56
S000487,20231221,P013,D0070,DT0022,T018,294,49.18,140.06,14318.86,7958.58,6360.28
S000488,20240922,P038,D0188,DT0024,T013,393,61.78,195.49,24084.05,15794.67,8289.38
S000489,20250619,P017,D0076,DT0024,T028,342,130.54,2555.86,42088.82,18382.5,23706.32
S000490,20240414,P040,D0195,DT0073,T027,136,972.19,7101.64,125116.2,75048.88,50067.32
S000491,20250722,P041,D0223,DT0031,T026,154,148.16,402.84,22413.8,12575.64,9838.16
S000492,20250209,P022,D0125,DT0041,T013,553,152.66,2906.89,81514.09,39948.72,41565.37
S000493,20240417,P029,D0146,DT0022,T007,89,50.67,297.3,4212.33,3143.48,1068.85
S000494,20250822,P004,D0021,DT0044,T010,481,75.47,55.47,36245.6,22626.24,13619.36
S000495,20250916,P011,D0057,DT0020,T016,735,115.45,6250.35,78605.4,45856.65,32748.75
S000496,20250126,P033,D0165,DT0078,T015,669,159.28,36.97,106521.35,59989.23,46532.12
S000497,20230529,P031,D0170,DT0048,T017,152,139.29,452.22,20719.86,10535.12,10184.74
S000498,20250808,P006,D0032,DT0019,T020,733,55.65,2641.85,38149.6,17394.09,20755.51
S000499,20230220,P022,D0118,DT0034,T008,149,154.66,1255.33,21789.01,10763.76,11025.25
S000500,20250201,P022,D0107,DT0035,T023,367,155.52,3994.46,53081.38,26512.08,26569.3
S000501,20231006,P004,D0263,DT0038,T011,738,74.24,740.5,54048.62,34715.52,19333.1
S000502,20240103,P022,D0109,DT0020,T007,516,150.67,1492.66,76253.06,37275.84,38977.22
S000503,20241218,P026,D0269,DT0018,T012,108,101.98,832.36,10181.48,7650.72,2530.76
S000504,20231117,P004,D0016,DT0091,T006,233,77.69,1147.63,16954.14,10960.32,5993.82
S000505,20241106,P050,D0233,DT0033,T028,665,39.24,82.0,26012.6,14543.55,11469.05
S000506,20230715,P030,D0145,DT0039,T026,260,72.68,1444.23,17452.57,11005.8,6446.77
S000507,20230427,P003,D0275,DT0017,T018,192,140.48,323.35,26648.81,13161.6,13487.21
S000508,20231024,P028,D0143,DT0076,T005,32,266.76,118.34,8417.98,5002.24,3415.74
S000509,20250210,P045,D0205,DT0074,T011,15,62.45,70.39,866.36,552.75,313.61
S000510,20240704,P031,D0174,DT0098,T014,133,138.82,31.68,18431.38,9218.23,9213.15
S000511,20250512,P010,D0030,DT0088,T014,217,171.35,47.59,37135.36,16064.51,21070.85
S000512,20250502,P026,D0150,DT0028,T001,169,103.89,99.02,17458.39,11971.96,5486.43
S000513,20230725,P019,D0269,DT0018,T012,36,209.43,534.28,7005.2,3142.08,3863.12
S000514,20250821,P050,D0250,DT0045,T021,327,39.07,194.65,12581.24,7151.49,5429.75
S000515,20250408,P014,D0052,DT0049,T007,558,128.51,3973.47,67735.11,36057.96,31677.15
S000516,20251029,P020,D0094,DT0007,T021,640,101.17,3511.53,61237.27,32160.0,29077.27
S000517,20230906,P004,D0012,DT0022,T012,46,77.15,265.96,3282.94,2163.84,1119.1
S000518,20250530,P028,D0129,DT0078,T009,130,272.46,2790.29,32629.51,20321.6,12307.91
S000519,20231005,P009,D0039,DT0056,T019,364,37.14,72.79,13446.17,8506.68,4939.49
S000520,20250715,P002,D0025,DT0042,T005,42,308.01,585.05,12351.37,7769.58,4581.79
S000521,20250116,P037,D0183,DT0055,T006,102,35.25,229.89,3365.61,1894.14,1471.47
S000522,20240530,P026,D0278,DT0079,T029,244,100.76,280.44,24305.0,17284.96,7020.04
S000523,20240202,P037,D0181,DT0072,T003,358,35.48,653.25,12048.59,6648.06,5400.53
S000524,20230216,P013,D0072,DT0057,T028,246,48.71,611.11,11371.55,6659.22,4712.33
S000525,20240621,P006,D0043,DT0019,T025,594,53.59,840.75,30991.71,14095.62,16896.09
S000526,20230416,P031,D0165,DT0090,T015,342,140.36,221.95,47781.17,23704.02,24077.15
S000527,20231228,P010,D0035,DT0084,T023,163,159.42,254.87,25730.59,12066.89,13663.7
S000528,20230507,P016,D0084,DT0052,T021,654,128.36,5029.39,78918.05,39606.24,39311.81
S000529,20230418,P010,D0045,DT0033,T023,429,160.91,89.28,68941.11,31758.87,37182.24
S000530,20250104,P003,D0298,DT0048,T017,250,135.35,968.02,32869.48,17137.5,15731.98
S000531,20240420,P046,D0229,DT0001,T021,310,150.42,2755.06,43875.14,23777.0,20098.14
S000532,20240221,P016,D0295,DT0078,T010,519,130.0,5027.83,62442.17,31430.64,31011.53
S000533,20250129,P050,D0237,DT0029,T005,238,38.0,255.6,8788.4,5205.06,3583.34
S000534,20231031,P006,D0041,DT0092,T009,679,53.2,1949.7,34173.1,16112.67,18060.43
S000535,20240123,P004,D0025,DT0026,T021,463,73.75,1599.57,32546.68,21779.52,10767.16
S000536,20240912,P004,D0004,DT0095,T021,135,74.3,744.1,9286.4,6350.4,2936.0
S000537,20230914,P040,D0192,DT0034,T017,23,975.76,913.5,21528.98,12692.09,8836.89
S000538,20250710,P047,D0234,DT0029,T005,270,124.77,2571.0,31116.9,17388.0,13728.9
S000539,20251218,P024,D0109,DT0046,T007,35,206.72,410.12,6825.08,2965.2,3859.88
S000540,20231119,P023,D0104,DT0026,T021,55,155.8,78.48,8490.52,4572.15,3918.37
S000541,20230207,P030,D0146,DT0047,T007,40,76.14,205.63,2839.97,1693.2,1146.77
